"TIME","GEO","WEIGHT","UNIT","Value","Flag and Footnotes"
"1999","Bulgaria","1 500 kg or over","Number",":",""
"1999","Czech Republic","Total","Number",":",""
"1999","Czech Republic","Less than 1 000 kg","Number",":",""
"1999","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"1999","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"1999","Czech Republic","1 500 kg or over","Number",":",""
"1999","Denmark","Total","Number","144,259",""
"1999","Denmark","Less than 1 000 kg","Number",":",""
"1999","Denmark","From 1 000 to 1 249 kg","Number",":",""
"1999","Denmark","From 1 250 to 1 499 kg","Number",":",""
"1999","Denmark","1 500 kg or over","Number",":",""
"1999","Germany (until 1990 former territory of the FRG)","Total","Number","3,802,176",""
"1999","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"1999","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"1999","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"1999","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"1999","Estonia","Total","Number","6,864",""
"1999","Estonia","Less than 1 000 kg","Number",":",""
"1999","Estonia","From 1 000 to 1 249 kg","Number",":",""
"1999","Estonia","From 1 250 to 1 499 kg","Number",":",""
"1999","Estonia","1 500 kg or over","Number",":",""
"1999","Ireland","Total","Number","170,322",""
"1999","Ireland","Less than 1 000 kg","Number",":",""
"1999","Ireland","From 1 000 to 1 249 kg","Number",":",""
"1999","Ireland","From 1 250 to 1 499 kg","Number",":",""
"1999","Ireland","1 500 kg or over","Number",":",""
"1999","Greece","Total","Number","268,716",""
"1999","Greece","Less than 1 000 kg","Number",":",""
"1999","Greece","From 1 000 to 1 249 kg","Number",":",""
"1999","Greece","From 1 250 to 1 499 kg","Number",":",""
"1999","Greece","1 500 kg or over","Number",":",""
"1999","Spain","Total","Number","1,502,531","d"
"1999","Spain","Less than 1 000 kg","Number",":",""
"1999","Spain","From 1 000 to 1 249 kg","Number",":",""
"1999","Spain","From 1 250 to 1 499 kg","Number",":",""
"1999","Spain","1 500 kg or over","Number",":",""
"1999","France","Total","Number","2,148,423",""
"1999","France","Less than 1 000 kg","Number","717,887",""
"1999","France","From 1 000 to 1 249 kg","Number","743,891",""
"1999","France","From 1 250 to 1 499 kg","Number","524,282",""
"1999","France","1 500 kg or over","Number","162,363",""
"1999","Croatia","Total","Number","89,846",""
"1999","Croatia","Less than 1 000 kg","Number",":",""
"1999","Croatia","From 1 000 to 1 249 kg","Number",":",""
"1999","Croatia","From 1 250 to 1 499 kg","Number",":",""
"1999","Croatia","1 500 kg or over","Number",":",""
"1999","Italy","Total","Number","2,312,309",""
"1999","Italy","Less than 1 000 kg","Number",":",""
"1999","Italy","From 1 000 to 1 249 kg","Number",":",""
"1999","Italy","From 1 250 to 1 499 kg","Number",":",""
"1999","Italy","1 500 kg or over","Number",":",""
"1999","Cyprus","Total","Number","20,133",""
"1999","Cyprus","Less than 1 000 kg","Number",":",""
"1999","Cyprus","From 1 000 to 1 249 kg","Number",":",""
"1999","Cyprus","From 1 250 to 1 499 kg","Number",":",""
"1999","Cyprus","1 500 kg or over","Number",":",""
"1999","Latvia","Total","Number","45,861",""
"1999","Latvia","Less than 1 000 kg","Number",":",""
"1999","Latvia","From 1 000 to 1 249 kg","Number",":",""
"1999","Latvia","From 1 250 to 1 499 kg","Number",":",""
"1999","Latvia","1 500 kg or over","Number",":",""
"1999","Lithuania","Total","Number","142,069",""
"1999","Lithuania","Less than 1 000 kg","Number",":",""
"1999","Lithuania","From 1 000 to 1 249 kg","Number",":",""
"1999","Lithuania","From 1 250 to 1 499 kg","Number",":",""
"1999","Lithuania","1 500 kg or over","Number",":",""
"1999","Luxembourg","Total","Number","40,989",""
"1999","Luxembourg","Less than 1 000 kg","Number",":",""
"1999","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"1999","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"1999","Luxembourg","1 500 kg or over","Number",":",""
"1999","Hungary","Total","Number","126,085",""
"1999","Hungary","Less than 1 000 kg","Number","59,009",""
"1999","Hungary","From 1 000 to 1 249 kg","Number","54,260",""
"1999","Hungary","From 1 250 to 1 499 kg","Number","10,449",""
"1999","Hungary","1 500 kg or over","Number","2,369",""
"1999","Malta","Total","Number","13,341",""
"1999","Malta","Less than 1 000 kg","Number",":",""
"1999","Malta","From 1 000 to 1 249 kg","Number",":",""
"1999","Malta","From 1 250 to 1 499 kg","Number",":",""
"1999","Malta","1 500 kg or over","Number",":",""
"1999","Netherlands","Total","Number","611,776",""
"1999","Netherlands","Less than 1 000 kg","Number",":",""
"1999","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"1999","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"1999","Netherlands","1 500 kg or over","Number",":",""
"1999","Austria","Total","Number","314,182",""
"1999","Austria","Less than 1 000 kg","Number","46,919",""
"1999","Austria","From 1 000 to 1 249 kg","Number","100,460",""
"1999","Austria","From 1 250 to 1 499 kg","Number","123,374",""
"1999","Austria","1 500 kg or over","Number","43,429",""
"1999","Poland","Total","Number","599,250",""
"1999","Poland","Less than 1 000 kg","Number",":",""
"1999","Poland","From 1 000 to 1 249 kg","Number",":",""
"1999","Poland","From 1 250 to 1 499 kg","Number",":",""
"1999","Poland","1 500 kg or over","Number",":",""
"1999","Portugal","Total","Number","351,575","d"
"1999","Portugal","Less than 1 000 kg","Number",":",""
"1999","Portugal","From 1 000 to 1 249 kg","Number",":",""
"1999","Portugal","From 1 250 to 1 499 kg","Number",":",""
"1999","Portugal","1 500 kg or over","Number",":",""
"1999","Romania","Total","Number","90,047",""
"1999","Romania","Less than 1 000 kg","Number",":",""
"1999","Romania","From 1 000 to 1 249 kg","Number",":",""
"1999","Romania","From 1 250 to 1 499 kg","Number",":",""
"1999","Romania","1 500 kg or over","Number",":",""
"1999","Slovenia","Total","Number","77,217",""
"1999","Slovenia","Less than 1 000 kg","Number",":",""
"1999","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"1999","Slovenia","From 1 250 to 1 499 kg","Number",":",""
"1999","Slovenia","1 500 kg or over","Number",":",""
"1999","Slovakia","Total","Number","58,152",""
"1999","Slovakia","Less than 1 000 kg","Number",":",""
"1999","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"1999","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"1999","Slovakia","1 500 kg or over","Number",":",""
"1999","Finland","Total","Number","137,017","d"
"1999","Finland","Less than 1 000 kg","Number","9,838","d"
"1999","Finland","From 1 000 to 1 249 kg","Number","59,903","d"
"1999","Finland","From 1 250 to 1 499 kg","Number","53,119","d"
"1999","Finland","1 500 kg or over","Number","13,461","d"
"1999","Sweden","Total","Number","327,710",""
"1999","Sweden","Less than 1 000 kg","Number","11,239",""
"1999","Sweden","From 1 000 to 1 249 kg","Number","69,247",""
"1999","Sweden","From 1 250 to 1 499 kg","Number","132,186",""
"1999","Sweden","1 500 kg or over","Number","115,019",""
"1999","United Kingdom","Total","Number","2,414,660",""
"1999","United Kingdom","Less than 1 000 kg","Number",":",""
"1999","United Kingdom","From 1 000 to 1 249 kg","Number",":",""
"1999","United Kingdom","From 1 250 to 1 499 kg","Number",":",""
"1999","United Kingdom","1 500 kg or over","Number",":",""
"1999","Iceland","Total","Number","17,007",""
"1999","Iceland","Less than 1 000 kg","Number","2,149",""
"1999","Iceland","From 1 000 to 1 249 kg","Number","6,769",""
"1999","Iceland","From 1 250 to 1 499 kg","Number","4,157",""
"1999","Iceland","1 500 kg or over","Number","3,932",""
"1999","Liechtenstein","Total","Number","2",""
"1999","Liechtenstein","Less than 1 000 kg","Number",":",""
"1999","Liechtenstein","From 1 000 to 1 249 kg","Number",":",""
"1999","Liechtenstein","From 1 250 to 1 499 kg","Number",":",""
"1999","Liechtenstein","1 500 kg or over","Number",":",""
"1999","Norway","Total","Number","123,843",""
"1999","Norway","Less than 1 000 kg","Number",":",""
"1999","Norway","From 1 000 to 1 249 kg","Number",":",""
"1999","Norway","From 1 250 to 1 499 kg","Number",":",""
"1999","Norway","1 500 kg or over","Number",":",""
"1999","Switzerland","Total","Number","314,691",""
"1999","Switzerland","Less than 1 000 kg","Number",":",""
"1999","Switzerland","From 1 000 to 1 249 kg","Number",":",""
"1999","Switzerland","From 1 250 to 1 499 kg","Number",":",""
"1999","Switzerland","1 500 kg or over","Number",":",""
"1999","Former Yugoslav Republic of Macedonia, the","Total","Number","9,840",""
"1999","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"1999","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"1999","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"1999","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
"1999","Turkey","Total","Number",":",""
"1999","Turkey","Less than 1 000 kg","Number",":",""
"1999","Turkey","From 1 000 to 1 249 kg","Number",":",""
"1999","Turkey","From 1 250 to 1 499 kg","Number",":",""
"1999","Turkey","1 500 kg or over","Number",":",""
"2000","Belgium","Total","Number","531,640",""
"2000","Belgium","Less than 1 000 kg","Number",":",""
"2000","Belgium","From 1 000 to 1 249 kg","Number",":",""
"2000","Belgium","From 1 250 to 1 499 kg","Number",":",""
"2000","Belgium","1 500 kg or over","Number",":",""
"2000","Bulgaria","Total","Number","98,185",""
"2000","Bulgaria","Less than 1 000 kg","Number",":",""
"2000","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"2000","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
"2000","Bulgaria","1 500 kg or over","Number",":",""
"2000","Czech Republic","Total","Number",":",""
"2000","Czech Republic","Less than 1 000 kg","Number",":",""
"2000","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"2000","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"2000","Czech Republic","1 500 kg or over","Number",":",""
"2000","Denmark","Total","Number","113,631",""
"2000","Denmark","Less than 1 000 kg","Number",":",""
"2000","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2000","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2000","Denmark","1 500 kg or over","Number",":",""
"2000","Germany (until 1990 former territory of the FRG)","Total","Number","3,378,343",""
"2000","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"2000","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"2000","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"2000","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"2000","Estonia","Total","Number","10,240",""
"2000","Estonia","Less than 1 000 kg","Number","495",""
"2000","Estonia","From 1 000 to 1 249 kg","Number","4,743",""
"2000","Estonia","From 1 250 to 1 499 kg","Number","3,395",""
"2000","Estonia","1 500 kg or over","Number","1,607",""
"2000","Ireland","Total","Number","225,269",""
"2000","Ireland","Less than 1 000 kg","Number",":",""
"2000","Ireland","From 1 000 to 1 249 kg","Number",":",""
"2000","Ireland","From 1 250 to 1 499 kg","Number",":",""
"2000","Ireland","1 500 kg or over","Number",":",""
"2000","Greece","Total","Number","302,620",""
"2000","Greece","Less than 1 000 kg","Number",":",""
"2000","Greece","From 1 000 to 1 249 kg","Number",":",""
"2000","Greece","From 1 250 to 1 499 kg","Number",":",""
"2000","Greece","1 500 kg or over","Number",":",""
"2000","Spain","Total","Number","1,467,160","d"
"2000","Spain","Less than 1 000 kg","Number",":",""
"2000","Spain","From 1 000 to 1 249 kg","Number",":",""
"2000","Spain","From 1 250 to 1 499 kg","Number",":",""
"2000","Spain","1 500 kg or over","Number",":",""
"2000","France","Total","Number","2,133,884",""
"2000","France","Less than 1 000 kg","Number","645,293",""
"2000","France","From 1 000 to 1 249 kg","Number","767,057",""
"2000","France","From 1 250 to 1 499 kg","Number","570,015",""
"2000","France","1 500 kg or over","Number","151,519",""
"2000","Croatia","Total","Number","92,759",""
"2000","Croatia","Less than 1 000 kg","Number",":",""
"2000","Croatia","From 1 000 to 1 249 kg","Number",":",""
"2000","Croatia","From 1 250 to 1 499 kg","Number",":",""
"2000","Croatia","1 500 kg or over","Number",":",""
"2000","Italy","Total","Number","2,359,674",""
"2000","Italy","Less than 1 000 kg","Number",":",""
"2000","Italy","From 1 000 to 1 249 kg","Number",":",""
"2000","Italy","From 1 250 to 1 499 kg","Number",":",""
"2000","Italy","1 500 kg or over","Number",":",""
"2000","Cyprus","Total","Number","19,056",""
"2000","Cyprus","Less than 1 000 kg","Number","7,955",""
"2000","Cyprus","From 1 000 to 1 249 kg","Number","7,400",""
"2000","Cyprus","From 1 250 to 1 499 kg","Number","1,908",""
"2000","Cyprus","1 500 kg or over","Number","1,793",""
"2000","Latvia","Total","Number","35,745",""
"2000","Latvia","Less than 1 000 kg","Number","5,573",""
"2000","Latvia","From 1 000 to 1 249 kg","Number","16,839",""
"2000","Latvia","From 1 250 to 1 499 kg","Number","9,146",""
"2000","Latvia","1 500 kg or over","Number","4,187",""
"2000","Lithuania","Total","Number","115,808",""
"2000","Lithuania","Less than 1 000 kg","Number",":",""
"2000","Lithuania","From 1 000 to 1 249 kg","Number",":",""
"2000","Lithuania","From 1 250 to 1 499 kg","Number",":",""
"2000","Lithuania","1 500 kg or over","Number",":",""
"2000","Luxembourg","Total","Number","42,304",""
"2000","Luxembourg","Less than 1 000 kg","Number",":",""
"2000","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"2000","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"2000","Luxembourg","1 500 kg or over","Number",":",""
"2000","Hungary","Total","Number","130,323",""
"2000","Hungary","Less than 1 000 kg","Number","55,037",""
"2000","Hungary","From 1 000 to 1 249 kg","Number","58,167",""
"2000","Hungary","From 1 250 to 1 499 kg","Number","14,392",""
"2000","Hungary","1 500 kg or over","Number","2,727",""
"2000","Malta","Total","Number","13,055",""
"2000","Malta","Less than 1 000 kg","Number","30",""
"2000","Malta","From 1 000 to 1 249 kg","Number","1,730",""
"2000","Malta","From 1 250 to 1 499 kg","Number","5,769",""
"2000","Malta","1 500 kg or over","Number","5,527",""
"2000","Netherlands","Total","Number","597,623",""
"2000","Netherlands","Less than 1 000 kg","Number",":",""
"2000","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"2000","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"2000","Netherlands","1 500 kg or over","Number",":",""
"2000","Austria","Total","Number","309,427",""
"2000","Austria","Less than 1 000 kg","Number","41,570",""
"2000","Austria","From 1 000 to 1 249 kg","Number","93,747",""
"2000","Austria","From 1 250 to 1 499 kg","Number","124,112",""
"2000","Austria","1 500 kg or over","Number","49,998",""
"2000","Poland","Total","Number","519,407",""
"2000","Poland","Less than 1 000 kg","Number",":",""
"2000","Poland","From 1 000 to 1 249 kg","Number",":",""
"2000","Poland","From 1 250 to 1 499 kg","Number",":",""
"2000","Poland","1 500 kg or over","Number",":",""
"2000","Portugal","Total","Number","340,397","d"
"2000","Portugal","Less than 1 000 kg","Number",":",""
"2000","Portugal","From 1 000 to 1 249 kg","Number",":",""
"2000","Portugal","From 1 250 to 1 499 kg","Number",":",""
"2000","Portugal","1 500 kg or over","Number",":",""
"2000","Romania","Total","Number",":",""
"2000","Romania","Less than 1 000 kg","Number",":",""
"2000","Romania","From 1 000 to 1 249 kg","Number",":",""
"2000","Romania","From 1 250 to 1 499 kg","Number",":",""
"2000","Romania","1 500 kg or over","Number",":",""
"2000","Slovenia","Total","Number","55,120",""
"2000","Slovenia","Less than 1 000 kg","Number",":",""
"2000","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"2000","Slovenia","From 1 250 to 1 499 kg","Number",":",""
"2000","Slovenia","1 500 kg or over","Number",":",""
"2000","Slovakia","Total","Number","54,352",""
"2000","Slovakia","Less than 1 000 kg","Number",":",""
"2000","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"2000","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"2000","Slovakia","1 500 kg or over","Number",":",""
"2000","Finland","Total","Number","135,243","d"
"2000","Finland","Less than 1 000 kg","Number","10,323","d"
"2000","Finland","From 1 000 to 1 249 kg","Number","47,648","d"
"2000","Finland","From 1 250 to 1 499 kg","Number","57,752","d"
"2000","Finland","1 500 kg or over","Number","18,871","d"
"2000","Sweden","Total","Number","342,965",""
"2000","Sweden","Less than 1 000 kg","Number","12,841",""
"2000","Sweden","From 1 000 to 1 249 kg","Number","66,330",""
"2000","Sweden","From 1 250 to 1 499 kg","Number","134,079",""
